debate_id,speaker,affiliation,sentiment,score
Republican_Candidates_Debate_2015-11-10,Kasich,REP,compound,0.032085185185185126
Republican_Candidates_Debate_2015-11-10,Cruz,REP,neg,0.07004761904761905
Republican_Candidates_Debate_2015-11-10,Cruz,REP,neu,0.8795238095238095
Republican_Candidates_Debate_2015-11-10,Cruz,REP,pos,0.05042857142857143
Republican_Candidates_Debate_2015-11-10,Cruz,REP,compound,0.17361904761904762
Republican_Candidates_Debate_2015-11-10,Bush,REP,neg,0.051812500000000004
Republican_Candidates_Debate_2015-11-10,Bush,REP,neu,0.8091875
Republican_Candidates_Debate_2015-11-10,Bush,REP,pos,0.1389375
Republican_Candidates_Debate_2015-11-10,Bush,REP,compound,0.3141750000000001
Republican_Candidates_Debate_2015-11-10,Fiorina,REP,neg,0.04911111111111112
Republican_Candidates_Debate_2015-11-10,Fiorina,REP,neu,0.8578888888888888
Republican_Candidates_Debate_2015-11-10,Fiorina,REP,pos,0.09300000000000001
Republican_Candidates_Debate_2015-11-10,Fiorina,REP,compound,0.22143333333333334
Republican_Candidates_Debate_2015-11-10,Paul,REP,neg,0.03316
Republican_Candidates_Debate_2015-11-10,Paul,REP,neu,0.8619600000000002
Republican_Candidates_Debate_2015-11-10,Paul,REP,pos,0.10488000000000001
Republican_Candidates_Debate_2015-11-10,Paul,REP,compound,0.18308799999999997
Republican_Candidates_Debate_2015-11-10,Unknown,MOD,neg,0.0
Republican_Candidates_Debate_2015-11-10,Unknown,MOD,neu,0.764
Republican_Candidates_Debate_2015-11-10,Unknown,MOD,pos,0.23600000000000002
Republican_Candidates_Debate_2015-11-10,Unknown,MOD,compound,0.1865285714285714
Democratic_Candidates_Debate_2015-11-14,Dickerson,MOD,neg,0.06628205128205128
Democratic_Candidates_Debate_2015-11-14,Dickerson,MOD,neu,0.8582820512820513
Democratic_Candidates_Debate_2015-11-14,Dickerson,MOD,pos,0.07538461538461538
Democratic_Candidates_Debate_2015-11-14,Dickerson,MOD,compound,-0.04196025641025641
Democratic_Candidates_Debate_2015-11-14,Sanders,DEM,neg,0.06280357142857143
Democratic_Candidates_Debate_2015-11-14,Sanders,DEM,neu,0.7197500000000001
Democratic_Candidates_Debate_2015-11-14,Sanders,DEM,pos,0.21746428571428567
Democratic_Candidates_Debate_2015-11-14,Sanders,DEM,compound,0.15952678571428572
Democratic_Candidates_Debate_2015-11-14,Clinton,DEM,neg,0.06763829787234042
Democratic_Candidates_Debate_2015-11-14,Clinton,DEM,neu,0.798595744680851
Democratic_Candidates_Debate_2015-11-14,Clinton,DEM,pos,0.1337659574468085
Democratic_Candidates_Debate_2015-11-14,Clinton,DEM,compound,0.3405276595744681
Democratic_Candidates_Debate_2015-11-14,O,DEM,neg,0.042157894736842116
Democratic_Candidates_Debate_2015-11-14,O,DEM,neu,0.8190789473684209
Democratic_Candidates_Debate_2015-11-14,O,DEM,pos,0.1387894736842105
Democratic_Candidates_Debate_2015-11-14,O,DEM,compound,0.21598421052631578
Democratic_Candidates_Debate_2015-11-14,Cordes,MOD,neg,0.01723076923076923
Democratic_Candidates_Debate_2015-11-14,Cordes,MOD,neu,0.8873846153846153
Democratic_Candidates_Debate_2015-11-14,Cordes,MOD,pos,0.0953846153846154
Democratic_Candidates_Debate_2015-11-14,Cordes,MOD,compound,0.36115384615384616
Democratic_Candidates_Debate_2015-11-14,Cooney,MOD,neg,0.012875000000000001
Democratic_Candidates_Debate_2015-11-14,Cooney,MOD,neu,0.92225
Democratic_Candidates_Debate_2015-11-14,Cooney,MOD,pos,0.064875
Democratic_Candidates_Debate_2015-11-14,Cooney,MOD,compound,0.23076249999999998
Democratic_Candidates_Debate_2015-11-14,Obradovich,MOD,neg,0.1276
Democratic_Candidates_Debate_2015-11-14,Obradovich,MOD,neu,0.8498000000000001
Democratic_Candidates_Debate_2015-11-14,Obradovich,MOD,pos,0.022399999999999996
Democratic_Candidates_Debate_2015-11-14,Obradovich,MOD,compound,-0.45753999999999995
Republican_Candidates_Debate_2015-12-15,Blitzer,MOD,neg,0.02322641509433963
Republican_Candidates_Debate_2015-12-15,Blitzer,MOD,neu,0.8562924528301891
Republican_Candidates_Debate_2015-12-15,Blitzer,MOD,pos,0.12049056603773589
Republican_Candidates_Debate_2015-12-15,Blitzer,MOD,compound,0.14215094339622641
Republican_Candidates_Debate_2015-12-15,Paul,REP,neg,0.08174999999999999
Republican_Candidates_Debate_2015-12-15,Paul,REP,neu,0.844875
Republican_Candidates_Debate_2015-12-15,Paul,REP,pos,0.0734375
Republican_Candidates_Debate_2015-12-15,Paul,REP,compound,-0.15976875000000001
Republican_Candidates_Debate_2015-12-15,Kasich,REP,neg,0.05816666666666668
Republican_Candidates_Debate_2015-12-15,Kasich,REP,neu,0.8280833333333334
Republican_Candidates_Debate_2015-12-15,Kasich,REP,pos,0.11391666666666667
Republican_Candidates_Debate_2015-12-15,Kasich,REP,compound,0.23378333333333334
Republican_Candidates_Debate_2015-12-15,Christie,REP,neg,0.1018
Republican_Candidates_Debate_2015-12-15,Christie,REP,neu,0.8102
Republican_Candidates_Debate_2015-12-15,Christie,REP,pos,0.08779999999999999
Republican_Candidates_Debate_2015-12-15,Christie,REP,compound,-0.19069999999999998
Republican_Candidates_Debate_2015-12-15,Fiorina,REP,neg,0.06705
Republican_Candidates_Debate_2015-12-15,Fiorina,REP,neu,0.84945
Republican_Candidates_Debate_2015-12-15,Fiorina,REP,pos,0.0837
Republican_Candidates_Debate_2015-12-15,Fiorina,REP,compound,0.14341500000000001
Republican_Candidates_Debate_2015-12-15,Bush,REP,neg,0.09234615384615387
Republican_Candidates_Debate_2015-12-15,Bush,REP,neu,0.7726153846153844
Republican_Candidates_Debate_2015-12-15,Bush,REP,pos,0.13496153846153847
Republican_Candidates_Debate_2015-12-15,Bush,REP,compound,0.1347846153846154
Republican_Candidates_Debate_2015-12-15,Rubio,REP,neg,0.10133333333333332
Republican_Candidates_Debate_2015-12-15,Rubio,REP,neu,0.8213750000000001
Republican_Candidates_Debate_2015-12-15,Rubio,REP,pos,0.07729166666666666
Republican_Candidates_Debate_2015-12-15,Rubio,REP,compound,-0.08725833333333333
Republican_Candidates_Debate_2015-12-15,Cruz,REP,neg,0.17458823529411763
Republican_Candidates_Debate_2015-12-15,Cruz,REP,neu,0.7249705882352941
Republican_Candidates_Debate_2015-12-15,Cruz,REP,pos,0.10044117647058824
Republican_Candidates_Debate_2015-12-15,Cruz,REP,compound,-0.33560882352941185
